"collar_info_name","collar_info_url","collar_info_rating_count"
"Dogtra 200C Waterproof ½-Mile One-Handed Operation Remote Training Dog E-Collar","https://www.amazon.com/Dogtra-200C-Training-Collar/dp/B01GV7TQYQ/ref=sr_1_208?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245258&sprefix=smart+collar%2Caps%2C204&sr=8-208","302"
"D.T. Systems R.A.P.T. 1400 Dog Training E-Collar-Camo","https://www.amazon.com/DT-Systems-P-T-Training-Collar/dp/B00W5SZBAO/ref=sr_1_209?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245258&sprefix=smart+collar%2Caps%2C204&sr=8-209","1"
"Dog Training Collar with Remote, Rechargeable Electronic Dog Collar with 4 Modes, Electric Dog Collar Set for Small Medium Large Dogs","https://www.amazon.com/Training-Collar-Rechargeable-Electronic-Electric/dp/B09FTK9V9F/ref=sr_1_210?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245258&sprefix=smart+collar%2Caps%2C204&sr=8-210","91"
"Dogtra 200C / 202C Remote Training Collar - 1/2 Mile Range, Waterproof, Rechargeable, 100 Training Levels, Vibration - Includes PetsTEK Dog Training Clicker","https://www.amazon.com/Dogtra-200C-Remote-Training-Collar/dp/B07FSG5V8C/ref=sr_1_211?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245258&sprefix=smart+collar%2Caps%2C204&sr=8-211","462"
"PetSpy Remote Dog Training Shock Collar for Dogs with Beep, Vibration and Electric Shocking, Rechargeable and Waterproof E-Collar Trainer","https://www.amazon.com/PetSpy-Training-Vibration-Rechargeable-Waterproof/dp/B07883RGZC/ref=sr_1_212?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245258&sprefix=smart+collar%2Caps%2C204&sr=8-212","269"
"DOG CARE Dog Training Collar with Remote - Rechargeable Training Collar with Beep, Vibration and Shock Training Modes, Dog Collar for Large Medium Small Dogs, Rainproof E-Collar for Dogs","https://www.amazon.com/DOG-CARE-Training-Collar-Remote/dp/B08FXD2TZV/ref=sr_1_213?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245258&sprefix=smart+collar%2Caps%2C204&sr=8-213","4,556"
"BOUSNIC Dog Shock Collar with Remote - for Large Medium Small Dogs (10-120lbs) Dog Training Collar Rechargeable Waterproof with 3 Humane Modes and 1000ft Control Range","https://www.amazon.com/BOUSNIC-Dog-Shock-Collar-Remote/dp/B094ZL2M1G/ref=sr_1_214?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245258&sprefix=smart+collar%2Caps%2C204&sr=8-214","387"
"PATPET Dog Training Collar with 3 Safe Training Modes, Rechargeable IPX7 Waterproof Shock Collar with Remote, 3000 Ft Control Perfect for Small Medium Large Dogs(8-120 lbs)","https://www.amazon.com/PATPET-Training-Rechargeable-Waterproof-Control/dp/B098SF8QLM/ref=sr_1_215?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245258&sprefix=smart+collar%2Caps%2C204&sr=8-215","423"
"PATPET Dog Shock Collar for Large Dog - Rechargeable Dog Training Collar with Remote 1000Ft Control Range for 15 - 100lbs Dogs with Beep Vibration Shock Modes","https://www.amazon.com/PATPET-Dog-Shock-Collar-Large/dp/B09N9CVWBP/ref=sr_1_216?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245258&sprefix=smart+collar%2Caps%2C204&sr=8-216","83"
"Educator ET-300TS Mini E-Collar Remote Trainer System","https://www.amazon.com/300TS-Collar-Educator-Remote-Trainer/dp/B0773RG1FS/ref=sr_1_217?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245258&sprefix=smart+collar%2Caps%2C204&sr=8-217","92"
"Dog Training Collar,IPX7 Waterproof Dog Shock Collar with 3Safe Training Modes,Beep,Vibration and Adjustable 0-16 Shock Levels,PORUIS Rechargeable Dog E-Collar for 8-120lb Dogs with 1640ft Remote","https://www.amazon.com/Waterproof-Vibration-Adjustable-PORUIS-Rechargeable/dp/B09P13HSFK/ref=sr_1_218?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245258&sprefix=smart+collar%2Caps%2C204&sr=8-218","23"
"Whistle Go - Health & Location Tracker for Pets - Waterproof GPS Pet Tracker, 10 Day Battery, Pet Fitness Tracker fits on collar or harness","https://www.amazon.com/Whistle-100-04102-00-Health-Location-Tracker/dp/B07TD9CGQ5/ref=sr_1_219?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245258&sprefix=smart+collar%2Caps%2C204&sr=8-219","812"
"Blueberry Pet 10+ Patterns Bon Voyage Dog Collars with Personalized Option","https://www.amazon.com/Blueberry-Pet-Patterns-Designer-Adjustable/dp/B073W877R1/ref=sr_1_220?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245258&sprefix=smart+collar%2Caps%2C204&sr=8-220","928"
"PETFON Reflective Premium Dog Collar Adjustable Soft Neoprene Padded Breathable Nylon Heavy Duty Collars for Dogs","https://www.amazon.com/PETFON-Reflective-Adjustable-Breathable-14-5IN-19IN/dp/B09D3KQXM5/ref=sr_1_221?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245258&sprefix=smart+collar%2Caps%2C204&sr=8-221","63"
"PetSpy Dual Dog Training Shock Collar for 2 Dogs with Beep, Vibration and Electric Shocking, Rechargeable and Waterproof E-Collar Remote Trainer","https://www.amazon.com/PetSpy-Training-Vibration-Rechargeable-Waterproof/dp/B06Y1H1DFX/ref=sr_1_222?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245258&sprefix=smart+collar%2Caps%2C204&sr=8-222","389"
"Petrainer Dog Training Collar Rechargeable and Rainproof 330 yd Remote Dog Training Collar with Beep, Vibra and Static Electronic Collar","https://www.amazon.com/Petrainers-PET998DRB1-Rechargeable-Rainproof-Electronic/dp/B00W6UVROK/ref=sr_1_223?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245258&sprefix=smart+collar%2Caps%2C204&sr=8-223","26,861"
"PATPET Dog Shock Collars with Remote - 3 Safe Modes Training Collar for Medium & Large Dogs - 3000 Ft Range, Waterproof, Rechargeable - Christmas, New Year Gift for Dog Owner","https://www.amazon.com/PATPET-Dog-Shock-Collars-Remote/dp/B09DCB9Q8M/ref=sr_1_224?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245258&sprefix=smart+collar%2Caps%2C204&sr=8-224","133"
"W/W Lifetime Prong Collar with Buckle Quick Release Adjustable from 15in to 30in Chrome Stainless Steel Anti Pull Pinch Dog Chain with Dog ID Tag for Medium Large Dog Behavior Training","https://www.amazon.com/Release-Adjustable-Stainless-Behavior-Training/dp/B08NV9HW8H/ref=sr_1_225?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245258&sprefix=smart+collar%2Caps%2C204&sr=8-225","57"
"Citronella Dog Training Collar with Remote 【Can't Work Automatically】,3 Modes Harmless Spray/ Vibration/ Beep, Humane Citronella Dog Collar,1000ft Range Safe No Shock Rechargeable Dog Spray Collar","https://www.amazon.com/Citronella-Training-Automatically%E3%80%91-Vibration-Rechargeable/dp/B08RYT12CN/ref=sr_1_226?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245258&sprefix=smart+collar%2Caps%2C204&sr=8-226","61"
"Dog Training Collar, Shock Collar for Dogs with Remote range 2600Ft , Waterproof Rechargeable Dog Collar with Vibration, Beep, Shock Modes, 0 to 99 Adjustable Shock Levels Dog Training Set","https://www.amazon.com/Training-Waterproof-Rechargeable-Vibration-Adjustable/dp/B09KV4ZGZQ/ref=sr_1_227?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245258&sprefix=smart+collar%2Caps%2C204&sr=8-227","112"
"Dogtra YS300 Rechargeable Waterproof Compact No Bark Collar","https://www.amazon.com/Dogtra-YS300-Dog-Collar/dp/B004M8LM44/ref=sr_1_228?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245258&sprefix=smart+collar%2Caps%2C204&sr=8-228","655"
"Nzonpet Dog Bark Collar for Large Dog, Rechargeable Anti Barking Collar for Dogs with 6 Levels Beep, Vibration and Shock, IP68 Shock Collar for Medium Dogs Touch Screen, Latest Auto No Bark Collar","https://www.amazon.com/Nzonpet-Collar-Rechargeable-Barking-Vibration/dp/B09C61G7VT/ref=sr_1_229?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245258&sprefix=smart+collar%2Caps%2C204&sr=8-229","76"
"[Newest 2019] Dog Anti Bark Collar with Upgraded Smart Chip Stop Anti-Barking Modes - Sound/Vibration/Shock/LED Flashing Light - Rechargeable/Rainproof/Reflective for Small, Medium, Large Dogs","https://www.amazon.com/Newest-Collar-Upgraded-Smart-Anti-Barking/dp/B07RC9Q6L5/ref=sr_1_230?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245258&sprefix=smart+collar%2Caps%2C204&sr=8-230","11"
"FunniPets Dog Training Collar for 3 Dogs, 2600ft Range Dog Shock Collar with Remote Waterproof Electronic Dog Collar for Medium and Large Dogs with 4 Training Modes Light Static Shock Vibration Beep","https://www.amazon.com/FunniPets-Training-Waterproof-Electronic-Vibration/dp/B07MQQ4X9H/ref=sr_1_231?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245258&sprefix=smart+collar%2Caps%2C204&sr=8-231","564"
"TUFF Collar Dog Fence Receiver Heavy Duty Replacement Strap","https://www.amazon.com/Fence-Receiver-Heavy-Replacement-Strap/dp/B0038RBYKM/ref=sr_1_232?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245258&sprefix=smart+collar%2Caps%2C204&sr=8-232","1,661"
"PetInn Humane Dog Training Collar, No Electric Shock Vibration Beep with LED Light, 2600 ft Range Remote Control Rechargeable Harmless Bark Collar","https://www.amazon.com/PetInn-Training-Electric-Vibration-Rechargeable/dp/B08Z7PQ26L/ref=sr_1_233?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245258&sprefix=smart+collar%2Caps%2C204&sr=8-233","1"
"O-CONN GPS Dog Tracker, Health and Location Tracker for Dogs, Waterproof Dog Tracking Smart Collar Device, 4G LTE US Coverage Nationwide","https://www.amazon.com/CONN-Location-Waterproof-Tracking-Nationwide/dp/B094CWQ3HK/ref=sr_1_234?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245258&sprefix=smart+collar%2Caps%2C204&sr=8-234","3"
"Max & Molly Ultra Comfortable Padded Neoprene Sport Dog Collar with Reflective Stitching and Smart Id Tag, Matrix Pink M","https://www.amazon.com/Max-Molly-Comfortable-Reflective-Extraordinary/dp/B07H5N195Y/ref=sr_1_235?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245258&sprefix=smart+collar%2Caps%2C204&sr=8-235","2"
"Dog Training Collar for 2 Dogs with Remote, Rechargeable Dog Shock Collar with 3 Training Modes, Beep, Vibration, 9 Static Shock Levels for Dogs 10 to 120 lbs Large Medium Small","https://www.amazon.com/Training-Collar-Remote-Rechargeable-Vibration/dp/B09H2F7ZZM/ref=sr_1_236?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245258&sprefix=smart+collar%2Caps%2C204&sr=8-236","58"
"FATEAR Dog Training Collar with Remote, Dog Shock Collar for Medium Large Small Breed Dogs, Electric Collar with Light, Beep, Vibration, Shock Mode, Waterproof Rechargeable Ecollar for Dogs, 2000ft","https://www.amazon.com/FATEAR-Training-Vibration-Waterproof-Rechargeable/dp/B09KRTDXN3/ref=sr_1_237?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245258&sprefix=smart+collar%2Caps%2C204&sr=8-237","7"
"Rechargeable Dog Bark Collar – No Shock Puppy Collar w/7 Vibration & Beep Modes | 100% Waterproof Anti Bark Dog Collar for Small Medium and Large Dogs | Automatic Adjustable Without Remote","https://www.amazon.com/PetPupCat-Rechargeable-Dog-Bark-Collar/dp/B08D3QK4TB/ref=sr_1_238?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245258&sprefix=smart+collar%2Caps%2C204&sr=8-238","52"
"Rechargeable Dog Bark Collar with Beep Vibration and Shock,Anti Barking Collar for Small Medium Large Dogs, Humane Dog Training Device with 5 Adjustable Sensitivity Levels","https://www.amazon.com/Rechargeable-Vibration-Training-Adjustable-Sensitivity/dp/B09FGSGT5J/ref=sr_1_239?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245258&sprefix=smart+collar%2Caps%2C204&sr=8-239","318"
"PetSafe Remote Trainer Accessories - USB Adaptor Cable, Belt Clip, or Hand Strap - for use with PetSafe Remote Trainers, Dog Training Collar and Remote Transmitter, Standard and Lite (Little Dog)","https://www.amazon.com/PetSafe-Remote-Trainer-Adaptor-Trainers/dp/B078YZ75MN/ref=sr_1_240?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245258&sprefix=smart+collar%2Caps%2C204&sr=8-240","1,073"
"Bark Collar for Large Dog Rechargeable Bark Shock Collar Bark Collar for Medium Dogs Anti Barking Collar with Adjustable Sensitivity and Intensity Beep Vibration No Bark Collar","https://www.amazon.com/Rechargeable-Adjustable-Sensitivity-Intensity-Vibration/dp/B07S67LZYK/ref=sr_1_241?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245270&sprefix=smart+collar%2Caps%2C204&sr=8-241","7,585"
"Small Dog Bark Collar - Humane No Shock, Rechargeable Anti Barking Collar, No Harmful Prongs, Sound and Vibration, 7 Sensitivity Levels - for Small and Medium Dogs","https://www.amazon.com/Bark-Collar-Small-Dogs-Rechargeable/dp/B07VNZ1HRN/ref=sr_1_242?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245270&sprefix=smart+collar%2Caps%2C204&sr=8-242","1,327"
"Microsoft Xbox One Kinect Sensor Bar [Xbox One](Renewed)","https://www.amazon.com/Microsoft-Xbox-One-Kinect-Sensor-Renewed/dp/B00YT168WA/ref=sr_1_243?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245270&sprefix=smart+collar%2Caps%2C204&sr=8-243","1,749"
"F-color Dog Training Collar, 2600FT Dog Shock Collar for Large Medium Small Dogs Breed, with 4 Modes Light Beep Vibration Shock, Waterproof and Rechargeable Shock Collar for 3 Dogs","https://www.amazon.com/Training-Collars-Vibration-Waterproof-Rechargeable/dp/B07DXDNQ9J/ref=sr_1_244?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245270&sprefix=smart+collar%2Caps%2C204&sr=8-244","1,690"
"Airtag Dog Collar Holder(2 Pack), Silicone Pet Collar Case for Apple Airtags, Anti-Lost Air Tag Case Holder Compatible with Cat Dog Collars Charms & Collar Tag Bakpack Accessories","https://www.amazon.com/Silicone-Anti-Lost-Compatible-Backpack-Accessories/dp/B097RBGHPY/ref=sr_1_245?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245270&sprefix=smart+collar%2Caps%2C204&sr=8-245","857"
"Whistle GO/GO Explore/Twist & Go Pet Collars","https://www.amazon.com/Whistle-Explore-Twist-Collars-Large-XL/dp/B07TB5NFDL/ref=sr_1_246?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245270&sprefix=smart+collar%2Caps%2C204&sr=8-246","1,142"
"Mini Educator Dog Training e Collar - Educator Remote Trainer System - Waterproof - Vibration Tapping Sensation with eOutletDeals Value Bundle","https://www.amazon.com/Mini-Educator-Dog-Training-Collar/dp/B01D864RV0/ref=sr_1_247?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245270&sprefix=smart+collar%2Caps%2C204&sr=8-247","161"
"Mayerzon Prong Collar, Pinch Collar for Dogs Small Medium Large with Quick Release Buckle, Adjustable Stainless Steel Links and Comfort Caps","https://www.amazon.com/Mayerzon-Training-Adjustable-Stainless-Comfort/dp/B08JCH1QJ9/ref=sr_1_248?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245270&sprefix=smart+collar%2Caps%2C204&sr=8-248","235"
"Re-Cotton Dog Collar Eco-Friendly Alt to Nylon Collar for Small Medium and Large Dogs - Reflective Collars with QR ID Tag - Puppy Collar for Large Breed Dogs - Adjustable Male Female Dog Collar","https://www.amazon.com/Re-Cotton-Collar-Eco-Friendly-Nylon-Medium/dp/B09C2GZQYN/ref=sr_1_249?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245270&sprefix=smart+collar%2Caps%2C204&sr=8-249","27"
"Dog Bark Collar, Rockpet Anti Barking Training Collar Rechargeable Humane with 5 Adjustable Sensitivity IP67 Waterproof 2 Modes Beep Vibration No Shock Bark Training Collar for Small Medium Large Dog","https://www.amazon.com/Rockpet-Rechargeable-Adjustable-Sensitivity-Waterproof/dp/B09DCHHMSC/ref=sr_1_250?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245270&sprefix=smart+collar%2Caps%2C204&sr=8-250","7"
"Bestia The Black Eros Collar for Big Dogs. 2.5 inch Wide & Soft Padded","https://www.amazon.com/Bestia-Black-Collar-Dogs-Padded/dp/B07NPSHSR3/ref=sr_1_251?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245270&sprefix=smart+collar%2Caps%2C204&sr=8-251","259"
"irazia Shock Collar, Dog Training Collar with Remote for 20-100 lbs Medium,Large Dogs, IPX7 Waterproof Electric Collar with Vibration, Beep, Shock Modes for 1000Ft, Adjustable 0-16 Levels E-Collar","https://www.amazon.com/Training-Waterproof-Electric-Vibration-Adjustable/dp/B08ZHLVRGW/ref=sr_1_252?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245270&sprefix=smart+collar%2Caps%2C204&sr=8-252","610"
"PetSpy XPro 3 Dog Training Shock Collar for Three Dogs with Remote, Fully Waterproof Vibration and Beep Electric Trainer, Small to Large Dogs","https://www.amazon.com/PetSpy-Training-Waterproof-Vibration-Electric/dp/B0827YTQLD/ref=sr_1_253?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245270&sprefix=smart+collar%2Caps%2C204&sr=8-253","597"
"Girl Dog Collar Dog Flower and Leash Set for Pet Dog Cat with Rose Gold Metal Buckle (L)","https://www.amazon.com/Collar-Flower-Leash-Metal-Buckle/dp/B07Z4RK3JN/ref=sr_1_254?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245270&sprefix=smart+collar%2Caps%2C204&sr=8-254","1,043"
"Sparky Pet Co - 3/4"" Double Buckle Nylon Collars 2 Hole (1.25"") Receiver Collar","https://www.amazon.com/Sparky-Pet-Co-Collars-Receiver/dp/B07Z84CZPL/ref=sr_1_255?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245270&sprefix=smart+collar%2Caps%2C204&sr=8-255","23"
"Bark Collar with Remote Dog Shock Collar Training Collar for Large / Medium / Small Dogs Waterproof","https://www.amazon.com/Masontex-Training-Electric-Waterproof-Vibration/dp/B0972WGFCT/ref=sr_1_256?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245270&sprefix=smart+collar%2Caps%2C204&sr=8-256","13"
"DOG CARE Dog Shock Collar with Remote - Dog Training Collar with Beep Vibration Shock Modes, Rechargeable Collars with Remote for Large Medium Dogs(15-100lb), Long Remote Range","https://www.amazon.com/DOG-CARE-Shock-Collar-Remote/dp/B09F9NVHSZ/ref=sr_1_257?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245270&sprefix=smart+collar%2Caps%2C204&sr=8-257","45"
"DogRook Rechargeable Dog Bark Collar - Humane, No Shock Barking Collar - w/2 Vibration & Beep - Small, Medium & Large Dogs Breeds Training - No Remote - 8-110 lbs","https://www.amazon.com/DogRook-Collar-Humane-Barking-Training/dp/B07GD47VBM/ref=sr_1_258?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245270&sprefix=smart+collar%2Caps%2C204&sr=8-258","3,932"
"Shock Collar for Large Dog,100% Waterproof Rechargeable Dog Training Collar with Remote, Beep Vibration Safe 4 Shock Modes for Small Medium Large Dogs","https://www.amazon.com/Collar-Waterproof-Rechargeable-Training-Vibration/dp/B09HX83K2R/ref=sr_1_259?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245270&sprefix=smart+collar%2Caps%2C204&sr=8-259","1"
"DOG CARE Dog Training Collar with Remote - Rechargeable Dog Shock Collar with Beep, Vibration and Adjustable Shock Level, 2 Receivers Dog Training Collars for Dogs","https://www.amazon.com/DOG-CARE-Training-Collar-Remote/dp/B08ZCSF55T/ref=sr_1_260?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245270&sprefix=smart+collar%2Caps%2C204&sr=8-260","314"
"Dog Training Collar, FATEAR Dog Shock Collar for Medium Large Small Dogs Training Collar with Remote 2000ft, Rechargeable Electric Collar with 3 Modes, Beep, Vibration and Shock, Waterproof Ecollar","https://www.amazon.com/Training-FATEAR-Rechargeable-Vibration-Waterproof/dp/B09KRKZMRX/ref=sr_1_261?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245270&sprefix=smart+collar%2Caps%2C204&sr=8-261","22"
"PawsNest Eco-Friendly Comfortable Padded Breathable Adjustable Durable Reflective Tagless Best Dog Collar with Metal Buckle. No-Break Tactical Collar.","https://www.amazon.com/Eco-Friendly-Comfortable-Breathable-Adjustable-Reflective/dp/B095W41ZCS/ref=sr_1_262?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245270&sprefix=smart+collar%2Caps%2C204&sr=8-262","$14.99
$14
.
99"
"Pebblebee Found LTE GPS Tracker for Dogs and Cats with Thirty Day Battery and IPX7 Water Resistance Includes Bluetooth Subscription for Small Cat Collars to Large Dog Collars Alexa Voice Control","https://www.amazon.com/Pebblebee-Tracker-Resistance-Bluetooth-Subscription/dp/B09HZJB6K8/ref=sr_1_263?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245270&sprefix=smart+collar%2Caps%2C204&sr=8-263","33"
"OUTAIR Dog Training Collar with Long Range Remote Control, Rechargeable Electronic Collar with Beep, Vibration and Shock Training Modes, Safety Lock, Adjustable Shock Levels, Waterproof","https://www.amazon.com/OUTAIR-Rechargeable-Electronic-Adjustable-Waterproof/dp/B09K7864W2/ref=sr_1_264?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245270&sprefix=smart+collar%2Caps%2C204&sr=8-264","24"
"PetSafe Gentle Leader Headcollar, No-Pull Dog Collar – Perfect for Leash & Harness Training","https://www.amazon.com/PetSafe-Gentle-Leader-Collar-Training/dp/B00074L4RW/ref=sr_1_265?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245270&sprefix=smart+collar%2Caps%2C204&sr=8-265","46,244"
"HiPeep Dog Collar and Leash Set, Adjustable Pet Collars with Matching Leash for Small/Medium/Large Dogs, Fashionable Marble Design(Black&White-L)","https://www.amazon.com/Adjustable-Collars-Matching-Fashionable-White-L/dp/B08TMBG4G5/ref=sr_1_266?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245270&sprefix=smart+collar%2Caps%2C204&sr=8-266","32"
"Dog Training Collar, Dog Shock Collar with 1650Ft Remote, IPX7 Waterproof Dog Collar with Beep, Vibration, Shock, Adjustable 0 to 99 Shock Vibration Levels Dog Training Set for Small Medium Large Dogs","https://www.amazon.com/Training-Collar-Waterproof-Vibration-Adjustable/dp/B09MTC45DG/ref=sr_1_267?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245270&sprefix=smart+collar%2Caps%2C204&sr=8-267","108"
"MAISOIE Dog Training Collar, 100% Waterproof Dog Shock Collar with Remote Range 1300ft, 3 Training Modes, Beep, Shock, Vibration, Rechargeable Electric Shock Collar for Small Medium Large Dogs","https://www.amazon.com/MAISOIE-Training-Waterproof-Vibration-Rechargeable/dp/B09KLMCQHQ/ref=sr_1_268?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245270&sprefix=smart+collar%2Caps%2C204&sr=8-268","71"
"P4WS FURALL Dog Training Collar with Remote, Dog Shock Collar, IP67 Waterproof & Dustproof E Collar with LED, Vibration, Beep and Static Shock Modes, 3280 Ft Control Range","https://www.amazon.com/P4WS-FURALL-Waterproof-Dustproof-Vibration/dp/B095288XND/ref=sr_1_269?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245270&sprefix=smart+collar%2Caps%2C204&sr=8-269","20"
"Extreme Dog Fence Replacement Containment and Training Collar Strap for Most Dog Fence Brands - Multiple Patterns and Sizes","https://www.amazon.com/Extreme-Dog-Fence-Replacement-Containment/dp/B00V6VQ76S/ref=sr_1_270?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245270&sprefix=smart+collar%2Caps%2C204&sr=8-270","2,043"
"AirTag Dog Collar Compatible with Apple AirTag 2021 – Premium Leather Dog Collar with Apple AirTag Holder – Comfortable Protection for Adventurous Dogs – GPS Dog Collar","https://www.amazon.com/AirTag-Collar-Compatible-Apple-2021/dp/B09DQ2ZYGS/ref=sr_1_271?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245270&sprefix=smart+collar%2Caps%2C204&sr=8-271","32"
"PATPET Dog Training Collar with Remote - 2 Dogs Shock Collar for Large Dogs 15-100lbs with 3 Training Modes","https://www.amazon.com/PATPET-Dog-Training-Collar-Remote/dp/B09DPZ7K68/ref=sr_1_272?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245270&sprefix=smart+collar%2Caps%2C204&sr=8-272","352"
"WWVVPET Citronella Spray Dog Training Collar with Remote Control,2 Modes Spray Dog Bark Collar (Not Included Citronella Spray),500 ft Range No Electric Shock Harmless Anti-Bark Collar,Rechargeable","https://www.amazon.com/Training-Included-Citronella-Rechargeable-Waterproof/dp/B07T493286/ref=sr_1_273?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245270&sprefix=smart+collar%2Caps%2C204&sr=8-273","384"
"Dog Training Collar Rechargeable Rainproof 330 yd Remote Dog Training Shock Collar -Vibration, Shock and Tone with Backlight LCD,Vibra Shock Electronic Collar","https://www.amazon.com/Rechargeable-Rainproof-Vibration-Backlight-Electronic/dp/B07ZHL38Q9/ref=sr_1_274?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245270&sprefix=smart+collar%2Caps%2C204&sr=8-274","149"
"Mighty Paw Stainless Steel Martingale Training Collar. Trainer Approved Modified Slip Chain Collar, No More Pulling. Perfect for Large & Small Dogs.","https://www.amazon.com/Mighty-Paw-Stainless-Martingale-16/dp/B07RR14PDR/ref=sr_1_275?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245270&sprefix=smart+collar%2Caps%2C204&sr=8-275","329"
"Gyapet Collar for Cats Pets Breakaway with Bell Bowtie Floral Bow Detachable Adjustable Safety Puppy","https://www.amazon.com/Gyapet-Breakaway-Detachable-Adjustable-Pure-Beige/dp/B082X1FTWP/ref=sr_1_276?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245270&sprefix=smart+collar%2Caps%2C204&sr=8-276","1,279"
"Max & Molly Ultra Comfortable Padded Neoprene Sport Dog Collar with Reflective Stitching and Smart Id Tag, Matrix Yellow L","https://www.amazon.com/Max-Molly-Comfortable-Reflective-Extraordinary/dp/B07H5KF2XS/ref=sr_1_277?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245270&sprefix=smart+collar%2Caps%2C204&sr=8-277",""
"2020 Upgraded Dog Bark Collar, Rechargeable Anti Barking Training Collar - Bark Control Training Collar for Small Medium Large Dogs","https://www.amazon.com/Upgraded-Collar-Rechargeable-Barking-Training/dp/B08HZ4ZXMZ/ref=sr_1_278?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245270&sprefix=smart+collar%2Caps%2C204&sr=8-278","62"
